,city,v_w,t2m,blh,sp,tcc,tp,inversion_0/1,PM10,PM25,NO2,CO,month,year,day,hour,day_of_week
665,LD,1.1965385489649467,289.68628,242.85165,99288.06,0.04019165,0.0,1,34.0,28.3338,24.5,0.642,June,2023,16,06:00:00,Friday
666,LD,0.4040288162831082,295.12866,1621.0835,99165.625,0.98599243,6.67572e-06,1,15.0,9.4446,6.9,0.39,June,2023,16,12:00:00,Friday
667,LD,1.7454491535569703,293.34644,147.33868,99049.56,0.9819641,0.0,1,23.0,17.3745,7.8,0.51,June,2023,16,18:00:00,Friday
668,LD,1.6570254310946588,286.86963,51.374573,99010.875,0.7340393,0.0,1,35.0,29.3139,50.6,0.571,June,2023,17,00:00:00,Saturday
669,LD,2.818456405384122,289.91333,283.60693,98981.94,0.2531128,0.0,1,32.0,27.2646,12.1,0.493,June,2023,17,06:00:00,Saturday
670,LD,3.748821752894149,295.80273,1679.5732,98966.06,0.8087158,2.5749207e-05,1,19.0,14.3451,6.3,0.452,June,2023,17,12:00:00,Saturday
671,LD,1.2280752786138134,293.73755,135.84592,98985.75,0.97869873,0.00012588501,1,19.0,13.365,8.9,0.525,June,2023,17,18:00:00,Saturday
672,LD,1.5313828095425552,286.91772,47.39743,99095.06,0.19763184,0.0,1,12.0,10.4247,9.1,0.62,June,2023,18,00:00:00,Sunday
673,LD,1.4125282761277418,289.7837,257.9402,99211.94,0.5099182,0.0,1,18.0,16.3944,9.2,0.475,June,2023,18,06:00:00,Sunday
674,LD,1.131617227535401,294.687,1762.2898,99220.44,0.6181946,7.6293945e-05,1,13.0,9.4446,4.7,0.426,June,2023,18,12:00:00,Sunday
675,LD,1.2346877946794823,292.09424,133.69958,99300.56,0.66104126,0.00092220306,1,14.0,11.4048,6.5,0.674,June,2023,18,18:00:00,Sunday
676,LD,2.538445232686957,285.15356,103.89259,99350.19,0.31237793,0.0,1,21.0,18.3546,21.2,0.728,June,2023,19,00:00:00,Monday
677,LD,0.6154408756013195,292.05518,181.15402,99415.875,0.026672363,0.0,1,24.0,20.3148,19.6,0.863,June,2023,19,06:00:00,Monday
678,LD,1.129730950236832,298.42285,1670.763,99384.69,0.7034302,0.0,1,12.0,8.4645,3.3,0.432,June,2023,19,12:00:00,Monday
679,LD,1.8459733905872413,297.136,178.3319,99327.5,0.06958008,0.0,1,14.0,8.4645,6.7,0.449,June,2023,19,18:00:00,Monday
680,LD,2.188448318357274,289.64038,58.942993,99447.0,0.98999023,0.0,1,19.0,15.4143,24.2,0.63,June,2023,20,00:00:00,Tuesday
681,LD,1.5958956860896953,294.60474,170.6337,99464.06,0.47543335,0.0,1,35.0,28.3338,43.8,0.919,June,2023,20,06:00:00,Tuesday
682,LD,1.9919006548956015,302.4668,1922.1177,99403.25,0.31802368,0.0,1,15.0,9.4446,6.6,0.397,June,2023,20,12:00:00,Tuesday
683,LD,2.759806871919505,300.0271,207.45454,99311.125,1.0,0.0,1,16.0,10.4247,10.0,0.476,June,2023,20,18:00:00,Tuesday
684,LD,3.603701210445511,293.1267,186.19751,99358.31,0.692749,0.0,1,24.0,19.3347,7.7,0.419,June,2023,21,00:00:00,Wednesday
685,LD,3.7136132371309603,296.23877,292.0349,99389.06,0.99557495,0.0,1,34.0,25.3044,18.1,0.703,June,2023,21,06:00:00,Wednesday
686,LD,1.994967815504513,297.86523,883.99146,99378.19,0.97558594,0.00052165985,1,29.0,20.3148,10.2,0.588,June,2023,21,12:00:00,Wednesday
687,LD,1.604781504053131,297.08203,206.31421,99432.625,0.8918152,0.0017118454,1,25.0,20.3148,14.0,0.701,June,2023,21,18:00:00,Wednesday
688,LD,2.602376172891531,292.71655,254.29793,99561.81,0.9700012,0.0,1,32.0,28.3338,12.6,0.566,June,2023,22,00:00:00,Thursday
689,LD,3.8079157812031506,293.88794,477.7937,99728.81,0.7788696,0.0,1,18.0,15.4143,7.0,0.497,June,2023,22,06:00:00,Thursday
690,LD,2.4660346241108377,300.3518,1423.7317,99671.0,0.17550659,0.0,1,8.0,3.4749,4.4,0.364,June,2023,22,12:00:00,Thursday
691,LD,2.2148159147430064,298.49585,253.12537,99507.44,0.0,0.0,1,11.0,3.4749,5.7,0.439,June,2023,22,18:00:00,Thursday
692,LD,2.756433382198141,290.51294,135.28687,99326.31,0.20950317,0.0,1,12.0,7.3953,30.2,0.576,June,2023,23,00:00:00,Friday
693,LD,5.631752255174188,293.5266,358.37622,99054.375,1.0,0.0,1,19.0,14.3451,20.0,0.448,June,2023,23,06:00:00,Friday
694,LD,3.873501959599408,298.06274,1079.031,99153.06,1.0,1.1920929e-05,1,12.0,8.4645,6.1,0.45,June,2023,23,12:00:00,Friday
695,LD,3.0569633157223675,292.87622,432.28687,99268.31,0.630188,0.0,1,22.0,17.3745,9.6,0.532,June,2023,23,18:00:00,Friday
696,LD,3.4302492629215284,291.24268,407.44238,99521.125,0.99642944,0.00017929077,1,9.0,7.3953,7.4,0.429,June,2023,24,00:00:00,Saturday
697,LD,3.8572963703819623,291.00342,359.55957,99763.69,0.96984863,0.0002002716,1,13.0,11.4048,8.4,0.467,June,2023,24,06:00:00,Saturday
698,LD,4.1636800908270475,293.82617,1059.4414,99910.25,0.83602905,1.9073486e-05,1,11.0,9.4446,6.5,0.409,June,2023,24,12:00:00,Saturday
699,LD,0.7543155323965166,293.9275,72.27315,99788.94,0.5151062,0.0,1,12.0,8.4645,5.2,0.408,June,2023,24,18:00:00,Saturday
700,LD,2.022152428114093,287.94434,106.00485,99803.125,0.22128296,0.0,1,18.0,16.3944,9.1,0.611,June,2023,25,00:00:00,Sunday
701,LD,2.483027955700737,290.5166,348.0332,99761.5,0.08288574,0.0,1,11.0,9.4446,3.6,0.41,June,2023,25,06:00:00,Sunday
702,LD,3.6921694786941135,297.26123,1837.9912,99605.25,0.39996338,1.9073486e-06,1,9.0,6.4152,2.6,0.383,June,2023,25,12:00:00,Sunday
703,LD,1.4506681411099103,295.66406,178.03497,99453.06,0.19555664,0.0,1,9.0,3.4749,3.5,0.365,June,2023,25,18:00:00,Sunday
704,LD,2.4246496910022546,286.46387,33.98448,99437.56,0.06982422,0.0,1,10.0,8.4645,38.7,0.64,June,2023,26,00:00:00,Monday
705,LD,1.4744704718237325,293.6172,169.46535,99374.0,0.03225708,0.0,1,18.0,13.365,38.5,0.549,June,2023,26,06:00:00,Monday
706,LD,3.0314272180447843,300.02734,2576.0305,99194.25,0.9659729,0.0,1,10.0,4.455,5.0,0.375,June,2023,26,12:00:00,Monday
707,LD,1.632484037995544,297.3994,58.593643,98923.625,0.98202515,0.0,1,12.0,6.4152,6.3,0.384,June,2023,26,18:00:00,Monday
708,LD,3.897392595693115,290.86182,286.50684,98878.31,0.99557495,0.0008420944,1,19.0,12.3849,12.4,0.46,June,2023,27,00:00:00,Tuesday
709,LD,7.089614245520341,289.44556,990.7202,98928.06,0.24453735,0.0,1,13.0,11.4048,6.1,0.482,June,2023,27,06:00:00,Tuesday
710,LD,5.797515489037898,293.48218,2049.9092,98970.125,0.42489624,5.2452087e-06,1,16.0,4.455,3.7,0.27,June,2023,27,12:00:00,Tuesday
711,LD,3.904336453827495,289.80957,895.5862,99009.125,0.6869812,0.00041770935,1,11.0,4.455,3.7,0.302,June,2023,27,18:00:00,Tuesday
712,LD,3.7220980097791325,284.9402,428.45532,98968.44,0.20239258,0.0,1,5.0,3.4749,6.8,0.277,June,2023,28,00:00:00,Wednesday
713,LD,5.781927736704836,288.1023,1010.43286,98975.31,0.07443237,1.3828278e-05,1,7.0,6.4152,7.1,0.326,June,2023,28,06:00:00,Wednesday
714,LD,8.067069578145256,289.3025,920.6599,98976.56,1.0,8.583069e-05,1,10.0,4.455,3.4,0.297,June,2023,28,12:00:00,Wednesday
715,LD,3.87589921128172,288.9265,588.4426,98986.0,0.8490906,0.00029087067,1,10.0,8.4645,10.1,0.368,June,2023,28,18:00:00,Wednesday
716,LD,3.57239415585687,286.9131,260.15454,99205.5,0.28692627,0.0,1,19.0,17.3745,5.0,0.357,June,2023,29,00:00:00,Thursday
717,LD,4.429978552223317,289.25684,503.1333,99308.25,0.93444824,0.0,1,18.0,16.3944,8.5,0.422,June,2023,29,06:00:00,Thursday
718,LD,4.316760845421127,297.5625,1406.8845,99202.31,0.3500061,7.6293945e-06,1,19.0,8.4645,3.5,0.354,June,2023,29,12:00:00,Thursday
719,LD,2.3017179721703527,296.55786,400.20508,99026.06,0.38952637,0.0,1,12.0,4.455,3.6,0.342,June,2023,29,18:00:00,Thursday
720,LD,1.7154454475873053,288.97534,55.72972,99060.44,0.5213318,0.0,1,12.0,9.4446,19.3,0.46,June,2023,30,00:00:00,Friday
721,LD,2.4429179456653003,293.05884,290.8745,98939.75,0.565094,0.0,1,18.0,13.365,24.9,0.573,June,2023,30,06:00:00,Friday
722,LD,1.4215525064163563,298.70654,1599.7705,98792.81,0.5489807,0.0,1,10.0,5.4351,3.9,0.346,June,2023,30,12:00:00,Friday
723,LD,3.5209091498213017,295.88892,464.16553,98661.44,0.9857483,0.0,1,11.0,6.4152,10.2,0.42,June,2023,30,18:00:00,Friday
724,LD,2.266245054496484,290.74658,195.99915,98649.81,1.0,0.00027275085,1,21.0,18.3546,9.3,0.406,July,2023,1,00:00:00,Saturday
725,LD,2.437320060869385,290.9668,364.81152,98621.06,0.81814575,2.670288e-05,1,30.0,26.2845,8.6,0.423,July,2023,1,06:00:00,Saturday
726,LD,0.9925946760987162,295.79834,1055.8447,98487.75,0.66607666,1.4781952e-05,1,15.0,11.4048,5.0,0.459,July,2023,1,12:00:00,Saturday
727,LD,1.3623384321118053,295.15796,429.4292,98284.125,0.27859497,2.861023e-06,1,15.0,11.4048,4.2,0.426,July,2023,1,18:00:00,Saturday
728,LD,2.3483934074187824,289.6023,96.42554,98261.5,1.0,0.0,1,18.0,15.4143,10.9,0.471,July,2023,2,00:00:00,Sunday
729,LD,5.302068229873834,291.7378,750.42676,98262.56,0.7295532,1.3828278e-05,1,15.0,12.3849,4.7,0.37,July,2023,2,06:00:00,Sunday
730,LD,6.141958016766501,296.0581,1853.9006,98349.31,0.43450928,4.8160553e-05,1,7.0,4.455,3.0,0.36,July,2023,2,12:00:00,Sunday
731,LD,5.154596115551902,294.5652,1542.2505,98542.125,0.0947876,0.0,1,14.0,5.4351,2.9,0.332,July,2023,2,18:00:00,Sunday
732,LD,3.2495357532269513,286.59448,236.3904,98816.625,0.6645508,0.0,1,12.0,9.4446,6.6,0.342,July,2023,3,00:00:00,Monday
733,LD,3.9304474124596704,291.39355,1328.3774,98941.0,0.5829773,0.0,1,16.0,12.3849,18.5,0.374,July,2023,3,06:00:00,Monday
734,LD,5.465642375303292,297.43506,2515.682,98810.44,0.9685974,9.536743e-07,1,13.0,7.3953,2.9,0.334,July,2023,3,12:00:00,Monday
735,LD,3.4534732879192798,296.07104,828.94604,98849.56,0.4060974,0.0,1,22.0,9.4446,3.9,0.304,July,2023,3,18:00:00,Monday
736,LD,0.73245696681509,287.40967,38.099457,99085.375,0.9598999,0.0,1,14.0,10.4247,12.3,0.472,July,2023,4,00:00:00,Tuesday
737,LD,2.700661688547133,293.36377,1350.6687,99163.875,0.042114258,0.0,1,23.0,14.3451,30.9,0.462,July,2023,4,06:00:00,Tuesday
738,LD,5.258874661817574,299.54248,2561.1938,99107.81,0.5628662,0.0,1,15.0,5.4351,2.8,0.269,July,2023,4,12:00:00,Tuesday
739,LD,2.2460602134721226,297.42944,311.67212,99142.06,0.17425537,0.0,1,18.0,13.365,3.7,0.385,July,2023,4,18:00:00,Tuesday
740,LD,2.274597816108281,286.79468,85.35634,99394.75,0.13208008,0.0,1,24.0,19.3347,20.7,0.7,July,2023,5,00:00:00,Wednesday
741,LD,3.4810780339037115,293.01514,375.59644,99363.25,0.06695557,0.0,1,20.0,14.3451,18.7,0.46,July,2023,5,06:00:00,Wednesday
742,LD,4.138033860075289,301.97974,2147.1443,99095.25,0.65701294,1.4305115e-06,1,12.0,6.4152,5.9,0.401,July,2023,5,12:00:00,Wednesday
743,LD,2.1737988043330323,294.0791,316.29126,99037.375,1.0,0.00044631958,1,5.0,3.4749,12.5,0.71,July,2023,5,18:00:00,Wednesday
744,LD,2.5891092775668105,289.58472,301.76245,99245.06,1.0,8.583069e-06,1,7.0,6.4152,5.4,0.438,July,2023,6,00:00:00,Thursday
745,LD,4.1410634853991315,291.29736,831.06226,99511.19,0.9582825,0.0,1,9.0,6.4152,12.1,0.478,July,2023,6,06:00:00,Thursday
746,LD,2.3976658357082807,295.5244,1671.667,99668.5,0.60736084,0.0,1,10.0,4.455,6.3,0.392,July,2023,6,12:00:00,Thursday
747,LD,1.5323462333104285,295.64453,222.32886,99610.625,0.09536743,0.0,1,7.0,3.4749,6.2,0.363,July,2023,6,18:00:00,Thursday
748,LD,1.6292886385420386,284.9939,32.96231,99830.875,0.22238159,0.0,1,13.0,10.4247,49.8,0.901,July,2023,7,00:00:00,Friday
749,LD,1.404727216746747,292.25,206.32205,100013.56,0.2822876,0.0,1,9.0,5.4351,14.8,0.789,July,2023,7,06:00:00,Friday
750,LD,3.152543842239351,298.44995,2238.8599,100042.31,0.15707397,0.0,1,5.0,2.4948,2.8,0.315,July,2023,7,12:00:00,Friday
751,LD,1.597671214748407,296.74707,218.03189,100013.25,0.0,0.0,1,6.0,2.4948,3.9,0.377,July,2023,7,18:00:00,Friday
752,LD,2.4445285457198267,285.51904,32.113586,100050.125,0.0,0.0,1,8.0,5.4351,33.9,,July,2023,8,00:00:00,Saturday
753,LD,1.646454807336636,293.85742,166.33763,100033.44,0.023162842,0.0,1,14.0,11.4048,19.8,0.742,July,2023,8,06:00:00,Saturday
754,LD,2.732452913534131,301.40527,2800.339,99871.19,0.61724854,0.0,1,7.0,3.4749,2.1,0.331,July,2023,8,12:00:00,Saturday
755,LD,2.8679847853607034,299.11914,363.5442,99739.25,0.08203125,0.0,1,9.0,4.455,3.6,0.347,July,2023,8,18:00:00,Saturday
756,LD,2.1939807184646862,288.65625,63.543396,99839.44,0.019836426,0.0,1,14.0,9.4446,6.3,0.424,July,2023,9,00:00:00,Sunday
757,LD,2.5239461064289466,292.8208,234.06381,99928.31,0.09729004,0.0,1,12.0,9.4446,6.5,0.373,July,2023,9,06:00:00,Sunday
758,LD,3.3821441561587084,300.60913,1683.0967,99892.94,0.11462402,0.0,1,6.0,4.455,1.3,0.384,July,2023,9,12:00:00,Sunday
759,LD,2.051309254079696,298.90845,375.14087,99797.94,0.0,0.0,1,4.0,1.5147,2.7,0.358,July,2023,9,18:00:00,Sunday
760,LD,2.10498431320312,287.96436,60.29268,99860.375,0.18807983,0.0,1,5.0,3.4749,7.5,0.383,July,2023,10,00:00:00,Monday
761,LD,0.3903176586168898,293.89526,135.84004,99816.5,0.9451294,0.0,1,14.0,6.4152,20.9,0.529,July,2023,10,06:00:00,Monday
762,LD,1.7666411585130455,300.99585,2175.885,99628.5,0.9420166,0.0,1,8.0,3.4749,5.0,0.416,July,2023,10,12:00:00,Monday
763,LD,2.3597837855164743,298.3186,297.55493,99354.56,0.7029724,0.0,1,9.0,3.4749,9.7,0.414,July,2023,10,18:00:00,Monday
764,LD,1.1276513444205478,291.31763,129.48058,99239.19,0.48394775,5.1498413e-05,1,15.0,9.4446,16.8,0.419,July,2023,11,00:00:00,Tuesday
765,LD,2.9745343563894187,292.74292,649.9668,99485.0,0.24880981,0.0,1,24.0,20.3148,10.5,0.49,July,2023,11,06:00:00,Tuesday
766,LD,4.373166320165046,298.46118,1882.0403,99480.81,0.6341858,0.0,1,7.0,3.4749,3.8,0.345,July,2023,11,12:00:00,Tuesday
767,LD,1.4602193823820993,297.88403,329.6399,99346.375,0.0993042,0.0,1,7.0,3.4749,3.7,0.371,July,2023,11,18:00:00,Tuesday
768,LD,3.272282365451319,288.6006,163.54097,99276.56,0.684906,0.0,1,11.0,8.4645,13.4,0.495,July,2023,12,00:00:00,Wednesday
769,LD,3.4989230059732668,294.5005,268.91187,98964.81,0.9960022,0.0,1,18.0,13.365,20.5,0.501,July,2023,12,06:00:00,Wednesday
770,LD,4.576304938401356,296.83496,818.9009,98833.75,1.0,0.00045967102,1,17.0,9.4446,6.2,0.431,July,2023,12,12:00:00,Wednesday
771,LD,2.7903984638782013,295.79932,430.61182,98857.31,0.98999023,0.0,1,18.0,8.4645,7.2,,July,2023,12,18:00:00,Wednesday
772,LD,2.072326311055404,291.12988,71.714355,99048.875,0.939209,0.0,1,11.0,9.4446,13.5,,July,2023,13,00:00:00,Thursday
773,LD,1.0098064978194041,292.83984,212.47948,99122.06,1.0,6.67572e-05,1,15.0,12.3849,34.7,0.468,July,2023,13,06:00:00,Thursday
774,LD,2.1497137432707847,294.32593,427.7776,99245.625,1.0,9.2983246e-05,1,10.0,7.3953,19.6,0.438,July,2023,13,12:00:00,Thursday
775,LD,0.8063730869577682,294.0271,198.77254,99272.75,0.9475708,5.9127808e-05,1,8.0,5.4351,9.1,0.381,July,2023,13,18:00:00,Thursday
776,LD,3.036286677177175,288.37476,128.04591,99400.56,0.2564087,0.0,1,31.0,27.2646,13.0,0.546,July,2023,14,00:00:00,Friday
777,LD,3.3097323882147225,291.58887,324.59033,99634.25,0.0,0.0,1,13.0,11.4048,21.5,0.41,July,2023,14,06:00:00,Friday
778,LD,4.364628722071228,298.18726,2036.8562,99591.375,0.40390015,2.3841858e-06,1,7.0,3.4749,3.1,0.347,July,2023,14,12:00:00,Friday
779,LD,1.174921633610972,297.0923,99.58385,99479.0,0.5186157,0.0,1,5.0,2.4948,2.8,0.367,July,2023,14,18:00:00,Friday
780,LD,2.7078096276133152,288.17896,98.688934,99460.5,0.14898682,0.0,1,11.0,8.4645,34.4,0.608,July,2023,15,00:00:00,Saturday
781,LD,2.7970412629253008,293.5603,268.86084,99394.5,0.41644287,0.0,1,11.0,8.4645,14.7,0.372,July,2023,15,06:00:00,Saturday
782,LD,3.969517936526516,304.917,2429.5042,99210.75,0.11227417,0.0,1,9.0,3.4749,3.3,0.406,July,2023,15,12:00:00,Saturday
783,LD,3.085437093623563,303.79907,378.94067,99092.81,0.088012695,0.0,1,8.0,4.455,2.7,0.401,July,2023,15,18:00:00,Saturday
784,LD,4.264550762465355,295.00977,207.69562,99117.06,0.042022705,0.0,1,13.0,10.4247,5.2,0.469,July,2023,16,00:00:00,Sunday
785,LD,4.990392878681486,299.58643,729.3125,99151.94,0.090423584,0.0,1,17.0,13.365,6.2,0.468,July,2023,16,06:00:00,Sunday
786,LD,3.1817422692912487,304.50415,1602.395,99187.375,0.10760498,0.0,1,7.0,4.455,1.8,0.428,July,2023,16,12:00:00,Sunday
787,LD,2.8041353884214724,301.10986,755.41235,99304.75,0.04852295,0.0,1,7.0,3.4749,3.1,0.461,July,2023,16,18:00:00,Sunday
788,LD,0.7687473799233204,292.7456,35.588486,99461.31,0.12454224,0.0,1,7.0,6.4152,9.4,0.508,July,2023,17,00:00:00,Monday
789,LD,2.5282665450413457,294.45483,314.5293,99516.875,0.35668945,0.00018882751,1,11.0,9.4446,16.0,0.473,July,2023,17,06:00:00,Monday
790,LD,3.750799624424552,299.93384,1250.8469,99420.875,0.96951294,8.583069e-05,1,8.0,4.455,2.7,0.387,July,2023,17,12:00:00,Monday
791,LD,2.1217654522423017,298.1438,488.5298,99287.75,0.34310913,0.0,1,8.0,6.4152,6.3,0.449,July,2023,17,18:00:00,Monday
792,LD,1.9680712719689828,290.95996,89.92836,99407.75,0.23596191,7.6293945e-06,1,13.0,11.4048,11.5,0.457,July,2023,18,00:00:00,Tuesday
793,LD,4.653239996570566,291.46997,1029.9578,99780.375,0.08248901,0.0,1,5.0,4.455,7.0,0.356,July,2023,18,06:00:00,Tuesday
794,LD,4.715789372447994,297.49365,2413.9429,99648.94,0.6192627,0.0,1,3.0,1.5147,1.8,0.259,July,2023,18,12:00:00,Tuesday
795,LD,2.273096393867448,296.32837,610.0178,99406.25,0.87371826,0.0,1,4.0,1.5147,2.7,0.279,July,2023,18,18:00:00,Tuesday
796,LD,1.8208939654727674,286.37256,59.90335,99265.625,1.0,0.0,1,8.0,5.4351,52.5,0.565,July,2023,19,00:00:00,Wednesday
797,LD,1.2591135373245588,292.84863,190.38448,99127.125,0.38534546,0.0,1,7.0,3.4749,22.7,0.666,July,2023,19,06:00:00,Wednesday
798,LD,1.3768968463906806,299.78394,2474.8645,98809.75,0.88720703,4.7683716e-07,1,6.0,2.4948,3.1,0.3,July,2023,19,12:00:00,Wednesday
799,LD,0.9015749317172436,297.43823,187.43422,98657.25,0.55493164,0.0,1,7.0,2.4948,4.6,0.293,July,2023,19,18:00:00,Wednesday
800,LD,3.3515240604141936,288.69214,209.85289,98684.94,0.96499634,0.0,1,7.0,4.455,8.2,0.303,July,2023,20,00:00:00,Thursday
801,LD,0.9372079505217553,288.5188,235.2605,98802.25,0.79364014,0.00023555756,1,8.0,7.3953,17.6,0.504,July,2023,20,06:00:00,Thursday
802,LD,1.5955686180775805,292.91187,1318.084,98858.25,0.8451538,3.9100647e-05,1,6.0,4.455,4.2,0.353,July,2023,20,12:00:00,Thursday
803,LD,2.3762790162664023,290.2246,793.4348,98922.19,0.45046997,0.0,1,3.0,2.4948,5.5,0.377,July,2023,20,18:00:00,Thursday
804,LD,1.323455332531242,286.0244,52.102432,99103.375,0.63500977,0.0,1,11.0,10.4247,27.1,0.393,July,2023,21,00:00:00,Friday
805,LD,2.2530185366887197,290.1084,294.86914,99103.19,0.2955017,0.0,1,9.0,7.3953,21.2,0.417,July,2023,21,06:00:00,Friday
806,LD,1.3301392521704618,295.91406,1853.6357,99002.81,0.70095825,0.0,1,3.0,1.5147,2.6,0.271,July,2023,21,12:00:00,Friday
807,LD,1.5408576134624876,295.4431,109.614365,98806.625,0.5416565,0.0,1,5.0,2.4948,2.9,0.321,July,2023,21,18:00:00,Friday
808,LD,2.1453007973982623,288.9973,174.01582,98823.69,0.975708,0.00037670135,1,13.0,11.4048,20.0,0.449,July,2023,22,00:00:00,Saturday
809,LD,4.970030193895226,289.67163,823.5298,98976.0,0.4336853,0.0,1,7.0,5.4351,7.6,0.334,July,2023,22,06:00:00,Saturday
810,LD,6.149065003656652,295.5935,1818.6033,99106.125,0.53726196,6.198883e-06,1,7.0,4.455,2.7,0.316,July,2023,22,12:00:00,Saturday
811,LD,2.8354491926961587,294.08862,644.9346,99171.06,0.37280273,0.0,1,6.0,3.4749,2.9,0.283,July,2023,22,18:00:00,Saturday
812,LD,1.840850425844517,284.39868,41.953842,99340.125,0.33151245,0.0,1,12.0,9.4446,17.9,0.466,July,2023,23,00:00:00,Sunday
813,LD,4.135237830498739,290.38257,388.41113,99188.5,1.0,0.0,1,12.0,9.4446,6.2,0.323,July,2023,23,06:00:00,Sunday
814,LD,6.8753430319355715,299.3506,2613.2603,98937.81,0.91345215,0.0,1,8.0,3.4749,2.5,0.31,July,2023,23,12:00:00,Sunday
815,LD,4.002689407146192,298.52222,696.8296,98745.44,1.0,0.0,1,8.0,3.4749,3.7,0.317,July,2023,23,18:00:00,Sunday
816,LD,2.606991164778807,293.8733,331.0852,98775.5,0.6951599,0.0,1,11.0,5.4351,10.2,0.377,July,2023,24,00:00:00,Monday
817,LD,2.777140280412664,294.6897,199.33456,98702.25,0.9536438,0.0,1,11.0,6.4152,20.5,0.442,July,2023,24,06:00:00,Monday
818,LD,5.815824582566547,302.20288,2447.2773,98391.44,0.9630432,0.0,1,8.0,2.4948,2.6,0.332,July,2023,24,12:00:00,Monday
819,LD,2.3226902177701465,298.2085,157.82141,98010.625,0.9920044,0.0,1,9.0,4.455,4.8,0.358,July,2023,24,18:00:00,Monday
820,LD,5.166467597844618,292.08032,344.51758,97950.375,0.18353271,5.531311e-05,1,10.0,8.4645,5.5,0.465,July,2023,25,00:00:00,Tuesday
821,LD,5.238853037056564,293.45435,863.09863,98123.25,0.24319458,0.0,1,9.0,6.4152,7.4,0.42,July,2023,25,06:00:00,Tuesday
822,LD,4.140358697552829,297.34644,1516.7275,98046.44,1.0,1.001358e-05,1,5.0,2.4948,2.5,0.397,July,2023,25,12:00:00,Tuesday
823,LD,1.7655083728702874,293.6499,594.62524,98026.69,0.9879761,2.9563904e-05,1,8.0,4.455,7.2,0.458,July,2023,25,18:00:00,Tuesday
824,LD,2.7060700737339674,287.6372,265.16675,98171.19,0.40582275,0.0,1,8.0,6.4152,14.8,0.384,July,2023,26,00:00:00,Wednesday
825,LD,4.675845313926402,287.3047,528.0,98374.06,0.95721436,0.0010113716,1,9.0,8.4645,16.3,0.464,July,2023,26,06:00:00,Wednesday
826,LD,4.250213928453881,287.59668,627.7051,98643.69,1.0,0.00075531006,1,4.0,3.4749,10.8,0.369,July,2023,26,12:00:00,Wednesday
827,LD,2.369663117970239,287.40967,325.66992,98746.0,1.0,1.1920929e-05,1,8.0,7.3953,12.9,0.364,July,2023,26,18:00:00,Wednesday
828,LD,2.208490269895641,284.4773,130.26599,98909.375,0.98999023,0.0,1,9.0,8.4645,8.5,0.329,July,2023,27,00:00:00,Thursday
829,LD,3.2391692078616865,286.81787,418.8474,99021.875,0.124420166,0.0,1,5.0,4.455,14.2,0.388,July,2023,27,06:00:00,Thursday
830,LD,4.22169306696824,294.64404,1837.0359,98884.44,0.44839478,4.529953e-05,1,5.0,2.4948,2.5,0.35,July,2023,27,12:00:00,Thursday
831,LD,2.3415409992359413,292.75098,315.31128,98740.5,0.97714233,0.0,1,5.0,2.4948,3.5,0.328,July,2023,27,18:00:00,Thursday
832,LD,2.5533967768355557,288.77124,127.47331,98572.5,0.9259949,0.0,1,12.0,7.3953,20.4,0.434,July,2023,28,00:00:00,Friday
833,LD,3.68855187763351,288.4641,453.52344,98358.375,1.0,0.0006155968,1,5.0,4.455,7.3,0.427,July,2023,28,06:00:00,Friday
834,LD,6.056146702667381,294.12207,1290.8276,98343.75,0.82440186,4.8160553e-05,1,2.0,1.5147,6.5,0.457,July,2023,28,12:00:00,Friday
835,LD,4.125125131971179,293.16772,614.2837,98511.125,0.46704102,1.2397766e-05,1,4.0,3.4749,9.7,0.519,July,2023,28,18:00:00,Friday
836,LD,1.830561370760052,289.05176,104.98842,98723.0,0.43615723,7.05719e-05,1,6.0,5.4351,12.5,0.443,July,2023,29,00:00:00,Saturday
837,LD,1.991741279182091,291.12402,300.72192,98854.69,0.79974365,1.1920929e-05,1,7.0,6.4152,9.8,0.492,July,2023,29,06:00:00,Saturday
838,LD,1.976130869633586,298.62476,1555.6812,98678.69,0.35546875,9.6321106e-05,1,9.0,4.455,2.3,0.408,July,2023,29,12:00:00,Saturday
839,LD,3.0892286346623488,295.37524,482.05737,98566.25,1.0,1.001358e-05,1,7.0,4.455,5.0,0.485,July,2023,29,18:00:00,Saturday
840,LD,2.978590079081821,290.1919,233.43845,98595.56,0.5809021,0.0,1,5.0,4.455,8.6,0.441,July,2023,30,00:00:00,Sunday
841,LD,4.592328967774103,291.17285,543.06006,98795.31,0.98553467,5.2452087e-06,1,8.0,7.3953,3.5,0.393,July,2023,30,06:00:00,Sunday
842,LD,2.993834081738369,297.4807,1448.2004,98776.625,0.9828491,5.531311e-05,1,10.0,7.3953,2.8,0.403,July,2023,30,12:00:00,Sunday
843,LD,2.394215011722452,293.84375,537.0613,98796.5,0.94473267,0.0,1,6.0,2.4948,4.2,0.392,July,2023,30,18:00:00,Sunday
844,LD,3.7464163208259302,290.2202,496.60034,98872.125,0.7027893,1.4305115e-06,1,4.0,2.4948,7.7,0.39,July,2023,31,00:00:00,Monday
845,LD,4.293542416133704,290.0542,479.47437,99016.06,0.98358154,0.0,1,6.0,4.455,8.6,0.501,July,2023,31,06:00:00,Monday
846,LD,5.521196257975441,295.43726,1789.6958,98938.875,0.97927856,2.002716e-05,1,6.0,3.4749,3.7,0.394,July,2023,31,12:00:00,Monday
