,time,latitude,longitude,number,step,surface,valid_time,u10,v10,t2m,blh,sp,tcc
84,2023-01-22 00:00:00,51.75,19.5,0,0 days,0.0,2023-01-22 00:00:00,-2.4518585,-1.715271,274.3462,242.82823,100188.06,1.0
85,2023-01-22 06:00:00,51.75,19.5,0,0 days,0.0,2023-01-22 06:00:00,-3.5342712,-2.038269,273.865,363.3628,100344.31,1.0
86,2023-01-22 12:00:00,51.75,19.5,0,0 days,0.0,2023-01-22 12:00:00,-3.4085999,-1.9148712,274.0547,431.1692,100549.125,1.0
87,2023-01-22 18:00:00,51.75,19.5,0,0 days,0.0,2023-01-22 18:00:00,-3.8081665,-2.1261902,273.90234,440.79663,100812.625,0.9960022
88,2023-01-23 00:00:00,51.75,19.5,0,0 days,0.0,2023-01-23 00:00:00,-1.8873444,-1.2896729,273.61548,261.89844,101029.375,1.0
89,2023-01-23 06:00:00,51.75,19.5,0,0 days,0.0,2023-01-23 06:00:00,-2.3237305,-1.9368439,273.38086,294.0603,101226.69,1.0
90,2023-01-23 12:00:00,51.75,19.5,0,0 days,0.0,2023-01-23 12:00:00,-1.5435333,-2.7434387,274.03906,320.98242,101373.94,1.0
91,2023-01-23 18:00:00,51.75,19.5,0,0 days,0.0,2023-01-23 18:00:00,-2.4487305,-1.9291382,274.0503,316.5498,101452.0,0.9864197
92,2023-01-24 00:00:00,51.75,19.5,0,0 days,0.0,2023-01-24 00:00:00,-1.9064789,-2.0530396,274.083,220.20308,101519.31,1.0
93,2023-01-24 06:00:00,51.75,19.5,0,0 days,0.0,2023-01-24 06:00:00,-1.7188416,-1.6899719,274.15942,179.71973,101523.375,1.0
94,2023-01-24 12:00:00,51.75,19.5,0,0 days,0.0,2023-01-24 12:00:00,-0.8715973,-1.8422241,274.98486,224.12933,101592.19,1.0
95,2023-01-24 18:00:00,51.75,19.5,0,0 days,0.0,2023-01-24 18:00:00,-1.0625,-1.6007538,274.5735,200.16171,101540.31,0.98913574
96,2023-01-25 00:00:00,51.75,19.5,0,0 days,0.0,2023-01-25 00:00:00,0.072265625,-1.3063507,273.7815,109.22952,101417.31,1.0
97,2023-01-25 06:00:00,51.75,19.5,0,0 days,0.0,2023-01-25 06:00:00,-0.17584229,-1.091507,272.98096,140.26175,101185.94,0.99557495
98,2023-01-25 12:00:00,51.75,19.5,0,0 days,0.0,2023-01-25 12:00:00,1.5345001,-0.9921112,272.67334,392.18384,100916.375,1.0
99,2023-01-25 18:00:00,51.75,19.5,0,0 days,0.0,2023-01-25 18:00:00,0.20410156,1.0330963,272.98413,217.21002,100501.56,0.93640137
100,2023-01-26 00:00:00,51.75,19.5,0,0 days,0.0,2023-01-26 00:00:00,-0.11279297,1.3828278,273.12598,109.2153,100188.125,0.8253784
101,2023-01-26 06:00:00,51.75,19.5,0,0 days,0.0,2023-01-26 06:00:00,-0.19937134,1.7693481,273.10327,190.20276,99934.81,0.90026855
102,2023-01-26 12:00:00,51.75,19.5,0,0 days,0.0,2023-01-26 12:00:00,0.12081909,1.9322968,272.9685,429.17847,99800.94,1.0
103,2023-01-26 18:00:00,51.75,19.5,0,0 days,0.0,2023-01-26 18:00:00,-0.5060272,0.94311523,272.9065,215.3144,99733.69,1.0
104,2023-01-27 00:00:00,51.75,19.5,0,0 days,0.0,2023-01-27 00:00:00,-0.93573,0.27005005,272.49194,120.0759,99707.31,0.98028564
105,2023-01-27 06:00:00,51.75,19.5,0,0 days,0.0,2023-01-27 06:00:00,-1.322937,-0.21156311,272.5056,139.80554,99755.5,0.71939087
106,2023-01-27 12:00:00,51.75,19.5,0,0 days,0.0,2023-01-27 12:00:00,-2.2325592,-2.0793304,273.52368,656.5679,99885.0,0.98672485
107,2023-01-27 18:00:00,51.75,19.5,0,0 days,0.0,2023-01-27 18:00:00,-1.8356476,-2.452057,272.76807,465.0327,99966.25,0.9685974
108,2023-01-28 00:00:00,51.75,19.5,0,0 days,0.0,2023-01-28 00:00:00,-1.7591858,-2.0556793,272.83936,455.66235,100035.31,0.989563
109,2023-01-28 06:00:00,51.75,19.5,0,0 days,0.0,2023-01-28 06:00:00,-1.136673,-2.1430054,272.5652,323.0598,100069.875,0.99557495
110,2023-01-28 12:00:00,51.75,19.5,0,0 days,0.0,2023-01-28 12:00:00,0.035476685,-2.8986053,272.88477,509.25513,100197.81,1.0
111,2023-01-28 18:00:00,51.75,19.5,0,0 days,0.0,2023-01-28 18:00:00,1.5966187,-2.3918152,272.11914,466.23535,100238.375,0.9200134
112,2023-01-29 00:00:00,51.75,19.5,0,0 days,0.0,2023-01-29 00:00:00,2.958496,0.24299622,270.70386,405.43506,100327.25,0.70910645
113,2023-01-29 06:00:00,51.75,19.5,0,0 days,0.0,2023-01-29 06:00:00,4.3312073,1.0151215,270.85327,472.3069,100089.75,0.5368042
114,2023-01-29 12:00:00,51.75,19.5,0,0 days,0.0,2023-01-29 12:00:00,4.908142,1.6953278,271.94995,554.5493,99898.0,1.0
115,2023-01-29 18:00:00,51.75,19.5,0,0 days,0.0,2023-01-29 18:00:00,4.5975647,1.5875244,272.15845,513.3728,99672.44,1.0
116,2023-01-30 00:00:00,51.75,19.5,0,0 days,0.0,2023-01-30 00:00:00,5.329254,3.1750946,272.66113,623.8794,99188.125,1.0
117,2023-01-30 06:00:00,51.75,19.5,0,0 days,0.0,2023-01-30 06:00:00,6.3201447,4.1775513,271.9021,802.74243,98477.06,0.9711304
118,2023-01-30 12:00:00,51.75,19.5,0,0 days,0.0,2023-01-30 12:00:00,6.7597504,3.0085754,273.34033,895.8428,97990.625,0.9928589
119,2023-01-30 18:00:00,51.75,19.5,0,0 days,0.0,2023-01-30 18:00:00,6.100891,1.172821,274.83984,797.71436,98017.5,1.0
120,2023-01-31 00:00:00,51.75,19.5,0,0 days,0.0,2023-01-31 00:00:00,5.8438416,-1.0692596,275.46826,819.10986,98289.31,0.5896301
121,2023-01-31 06:00:00,51.75,19.5,0,0 days,0.0,2023-01-31 06:00:00,6.5911865,-1.8941345,274.7859,915.5913,98778.56,0.71365356
122,2023-01-31 12:00:00,51.75,19.5,0,0 days,0.0,2023-01-31 12:00:00,6.893219,-2.3578796,275.9441,1202.9939,99021.31,0.54385376
123,2023-01-31 18:00:00,51.75,19.5,0,0 days,0.0,2023-01-31 18:00:00,4.8702393,2.6139374,274.60742,704.5476,98708.06,1.0
124,2023-02-01 00:00:00,51.75,19.5,0,0 days,0.0,2023-02-01 00:00:00,9.207077,-1.3486786,275.79956,1159.6011,98321.94,0.76849365
125,2023-02-01 06:00:00,51.75,19.5,0,0 days,0.0,2023-02-01 06:00:00,8.133835,0.36169434,275.49536,1193.404,98380.0,0.8642273
126,2023-02-01 12:00:00,51.75,19.5,0,0 days,0.0,2023-02-01 12:00:00,7.3849792,1.9899597,277.44678,1165.4458,98308.44,0.9279785
127,2023-02-01 18:00:00,51.75,19.5,0,0 days,0.0,2023-02-01 18:00:00,6.154175,0.23310852,275.9331,989.0945,98332.125,0.99243164
128,2023-02-02 00:00:00,51.75,19.5,0,0 days,0.0,2023-02-02 00:00:00,5.924637,-0.5697632,274.9458,787.91016,98241.0,1.0
129,2023-02-02 06:00:00,51.75,19.5,0,0 days,0.0,2023-02-02 06:00:00,5.973221,3.178421,275.56006,950.7788,98104.44,1.0
130,2023-02-02 12:00:00,51.75,19.5,0,0 days,0.0,2023-02-02 12:00:00,6.243576,-3.9936676,275.3584,876.7295,98559.94,0.98999023
131,2023-02-02 18:00:00,51.75,19.5,0,0 days,0.0,2023-02-02 18:00:00,3.8988647,-4.32164,274.0735,672.36523,99316.56,0.4866333
132,2023-02-03 00:00:00,51.75,19.5,0,0 days,0.0,2023-02-03 00:00:00,4.058029,-2.4725494,272.34375,576.7344,99843.94,0.83166504
133,2023-02-03 06:00:00,51.75,19.5,0,0 days,0.0,2023-02-03 06:00:00,1.6145782,2.4924622,271.22388,284.0088,99610.625,1.0
134,2023-02-03 12:00:00,51.75,19.5,0,0 days,0.0,2023-02-03 12:00:00,-1.4245453,5.919098,272.87134,605.86865,98655.375,1.0
135,2023-02-03 18:00:00,51.75,19.5,0,0 days,0.0,2023-02-03 18:00:00,6.8986053,-3.2681122,276.22803,966.3965,98254.5,0.99798584
136,2023-02-04 00:00:00,51.75,19.5,0,0 days,0.0,2023-02-04 00:00:00,-0.5964508,-4.5970154,274.45532,492.00342,98466.94,1.0
137,2023-02-04 06:00:00,51.75,19.5,0,0 days,0.0,2023-02-04 06:00:00,-0.48979187,-6.626892,270.6233,685.8345,99952.31,0.45483398
138,2023-02-04 12:00:00,51.75,19.5,0,0 days,0.0,2023-02-04 12:00:00,3.0763702,-4.828705,271.89526,1533.4954,100580.56,0.40618896
139,2023-02-04 18:00:00,51.75,19.5,0,0 days,0.0,2023-02-04 18:00:00,1.6846008,-5.25914,270.27148,708.12744,100856.375,0.42773438
140,2023-02-05 00:00:00,51.75,19.5,0,0 days,0.0,2023-02-05 00:00:00,0.22706604,-3.1115265,267.6023,256.74976,101148.44,0.0079956055
141,2023-02-05 06:00:00,51.75,19.5,0,0 days,0.0,2023-02-05 06:00:00,0.19377136,-2.3548126,265.52197,176.69217,101301.94,0.62216187
142,2023-02-05 12:00:00,51.75,19.5,0,0 days,0.0,2023-02-05 12:00:00,-0.23439026,-3.5197296,270.63135,988.7461,101393.31,0.755249
143,2023-02-05 18:00:00,51.75,19.5,0,0 days,0.0,2023-02-05 18:00:00,0.15602112,-1.8374329,268.37476,233.68509,101480.5,0.34292603
144,2023-02-06 00:00:00,51.75,19.5,0,0 days,0.0,2023-02-06 00:00:00,0.55430603,0.54818726,267.82422,72.94968,101615.56,1.0
145,2023-02-06 06:00:00,51.75,19.5,0,0 days,0.0,2023-02-06 06:00:00,1.3389435,-0.19093323,267.53662,157.33568,101547.75,1.0
146,2023-02-06 12:00:00,51.75,19.5,0,0 days,0.0,2023-02-06 12:00:00,-0.4287567,-1.9057465,272.68335,774.4048,101608.31,0.8036804
147,2023-02-06 18:00:00,51.75,19.5,0,0 days,0.0,2023-02-06 18:00:00,0.7978821,-2.0746002,267.9043,51.08522,101704.5,0.63726807
148,2023-02-07 00:00:00,51.75,19.5,0,0 days,0.0,2023-02-07 00:00:00,2.3028717,-0.68377686,265.86475,135.52298,101765.81,0.49868774
149,2023-02-07 06:00:00,51.75,19.5,0,0 days,0.0,2023-02-07 06:00:00,1.7407379,-1.6909332,268.6411,272.41357,101722.81,0.75512695
150,2023-02-07 12:00:00,51.75,19.5,0,0 days,0.0,2023-02-07 12:00:00,1.8282318,-2.1369019,271.92896,541.6455,101734.31,0.9379883
151,2023-02-07 18:00:00,51.75,19.5,0,0 days,0.0,2023-02-07 18:00:00,0.8187103,-1.7445679,271.09448,181.48816,101854.69,0.7814026
152,2023-02-08 00:00:00,51.75,19.5,0,0 days,0.0,2023-02-08 00:00:00,0.73384094,-1.5303955,271.05005,117.25731,101998.94,0.88061523
153,2023-02-08 06:00:00,51.75,19.5,0,0 days,0.0,2023-02-08 06:00:00,-0.7762146,-1.0723724,270.95825,154.3564,102121.44,0.9812927
154,2023-02-08 12:00:00,51.75,19.5,0,0 days,0.0,2023-02-08 12:00:00,-0.82032776,3.1190643,273.90894,940.1504,102162.81,0.96432495
155,2023-02-08 18:00:00,51.75,19.5,0,0 days,0.0,2023-02-08 18:00:00,-0.84594727,2.6374207,271.3098,209.25224,102037.94,0.7175293
156,2023-02-09 00:00:00,51.75,19.5,0,0 days,0.0,2023-02-09 00:00:00,-0.0059661865,3.4499664,267.22314,222.20741,101819.875,0.11956787
157,2023-02-09 06:00:00,51.75,19.5,0,0 days,0.0,2023-02-09 06:00:00,1.1870422,3.3638916,265.75928,208.2366,101500.69,0.59228516
158,2023-02-09 12:00:00,51.75,19.5,0,0 days,0.0,2023-02-09 12:00:00,1.5395813,4.8035126,275.06934,538.38135,101255.875,0.04373169
159,2023-02-09 18:00:00,51.75,19.5,0,0 days,0.0,2023-02-09 18:00:00,2.7873383,4.683838,272.4834,466.12402,100990.69,0.9328613
160,2023-02-10 00:00:00,51.75,19.5,0,0 days,0.0,2023-02-10 00:00:00,4.470764,3.072876,271.32056,431.15015,100863.69,0.9191284
161,2023-02-10 06:00:00,51.75,19.5,0,0 days,0.0,2023-02-10 06:00:00,5.1079254,1.6499023,270.3916,439.0647,100847.31,0.94363403
162,2023-02-10 12:00:00,51.75,19.5,0,0 days,0.0,2023-02-10 12:00:00,5.6602783,0.3565216,274.5979,661.6428,100947.75,0.9451294
163,2023-02-10 18:00:00,51.75,19.5,0,0 days,0.0,2023-02-10 18:00:00,4.7135468,1.2302399,274.9934,530.55615,101008.625,1.0
164,2023-02-11 00:00:00,51.75,19.5,0,0 days,0.0,2023-02-11 00:00:00,4.4909973,2.86615,274.45703,587.1509,100728.0,1.0
165,2023-02-11 06:00:00,51.75,19.5,0,0 days,0.0,2023-02-11 06:00:00,6.862381,2.9021454,273.95654,763.6782,100235.44,0.93862915
166,2023-02-11 12:00:00,51.75,19.5,0,0 days,0.0,2023-02-11 12:00:00,7.83873,0.5157013,276.27344,835.406,99950.875,1.0
167,2023-02-11 18:00:00,51.75,19.5,0,0 days,0.0,2023-02-11 18:00:00,5.5870667,-2.0411835,277.15015,669.2859,100146.375,1.0
168,2023-02-12 00:00:00,51.75,19.5,0,0 days,0.0,2023-02-12 00:00:00,0.5705414,-4.3449707,276.1609,656.6604,100645.81,0.95129395
169,2023-02-12 06:00:00,51.75,19.5,0,0 days,0.0,2023-02-12 06:00:00,-0.08810425,-1.6707458,272.94336,343.0393,101166.375,0.7505493
170,2023-02-12 12:00:00,51.75,19.5,0,0 days,0.0,2023-02-12 12:00:00,2.2123718,0.35862732,276.09155,595.90137,101364.06,0.32684326
171,2023-02-12 18:00:00,51.75,19.5,0,0 days,0.0,2023-02-12 18:00:00,3.4673004,0.67237854,275.38184,523.9453,101325.06,1.0
172,2023-02-13 00:00:00,51.75,19.5,0,0 days,0.0,2023-02-13 00:00:00,3.9664612,-0.4192047,276.7605,411.8352,101206.81,0.96466064
173,2023-02-13 06:00:00,51.75,19.5,0,0 days,0.0,2023-02-13 06:00:00,3.9228363,-0.3228302,276.7627,389.48828,101152.31,1.0
174,2023-02-13 12:00:00,51.75,19.5,0,0 days,0.0,2023-02-13 12:00:00,5.8798523,-3.5948486,278.54858,1085.1912,101096.69,0.98928833
175,2023-02-13 18:00:00,51.75,19.5,0,0 days,0.0,2023-02-13 18:00:00,4.9203644,-2.124817,277.42603,972.2073,101010.25,0.646698
