,time,step,latitude,longitude,number,surface,valid_time,tp
138,2022-01-06 06:00:00,0 days 07:00:00,52.5,17.0,0,0.0,2022-01-06 13:00:00,7.2956085e-05
139,2022-01-06 06:00:00,0 days 08:00:00,52.5,17.0,0,0.0,2022-01-06 14:00:00,6.151199e-05
140,2022-01-06 06:00:00,0 days 09:00:00,52.5,17.0,0,0.0,2022-01-06 15:00:00,5.722046e-06
141,2022-01-06 06:00:00,0 days 10:00:00,52.5,17.0,0,0.0,2022-01-06 16:00:00,0.0
142,2022-01-06 06:00:00,0 days 11:00:00,52.5,17.0,0,0.0,2022-01-06 17:00:00,0.0
143,2022-01-06 06:00:00,0 days 12:00:00,52.5,17.0,0,0.0,2022-01-06 18:00:00,0.0
144,2022-01-06 18:00:00,0 days 01:00:00,52.5,17.0,0,0.0,2022-01-06 19:00:00,0.0
145,2022-01-06 18:00:00,0 days 02:00:00,52.5,17.0,0,0.0,2022-01-06 20:00:00,0.0
146,2022-01-06 18:00:00,0 days 03:00:00,52.5,17.0,0,0.0,2022-01-06 21:00:00,0.0
147,2022-01-06 18:00:00,0 days 04:00:00,52.5,17.0,0,0.0,2022-01-06 22:00:00,0.0
148,2022-01-06 18:00:00,0 days 05:00:00,52.5,17.0,0,0.0,2022-01-06 23:00:00,0.0
149,2022-01-06 18:00:00,0 days 06:00:00,52.5,17.0,0,0.0,2022-01-07 00:00:00,0.0
150,2022-01-06 18:00:00,0 days 07:00:00,52.5,17.0,0,0.0,2022-01-07 01:00:00,0.0
151,2022-01-06 18:00:00,0 days 08:00:00,52.5,17.0,0,0.0,2022-01-07 02:00:00,0.0
152,2022-01-06 18:00:00,0 days 09:00:00,52.5,17.0,0,0.0,2022-01-07 03:00:00,0.0
153,2022-01-06 18:00:00,0 days 10:00:00,52.5,17.0,0,0.0,2022-01-07 04:00:00,0.0
154,2022-01-06 18:00:00,0 days 11:00:00,52.5,17.0,0,0.0,2022-01-07 05:00:00,0.0
155,2022-01-06 18:00:00,0 days 12:00:00,52.5,17.0,0,0.0,2022-01-07 06:00:00,0.0
156,2022-01-07 06:00:00,0 days 01:00:00,52.5,17.0,0,0.0,2022-01-07 07:00:00,0.0
157,2022-01-07 06:00:00,0 days 02:00:00,52.5,17.0,0,0.0,2022-01-07 08:00:00,0.0
158,2022-01-07 06:00:00,0 days 03:00:00,52.5,17.0,0,0.0,2022-01-07 09:00:00,0.0
159,2022-01-07 06:00:00,0 days 04:00:00,52.5,17.0,0,0.0,2022-01-07 10:00:00,0.0
160,2022-01-07 06:00:00,0 days 05:00:00,52.5,17.0,0,0.0,2022-01-07 11:00:00,0.0
