,time,latitude,longitude,number,step,surface,valid_time,u10,v10,t2m,blh,sp,tcc
63,2021-01-16 18:00:00,52.5,17.0,0,0 days,0.0,2021-01-16 18:00:00,6.0900116,-3.2534332,270.26123,716.9199,100479.875,1.0
64,2021-01-17 00:00:00,52.5,17.0,0,0 days,0.0,2021-01-17 00:00:00,-1.4015808,-1.6369781,267.1631,226.26936,100654.94,0.74871826
65,2021-01-17 06:00:00,52.5,17.0,0,0 days,0.0,2021-01-17 06:00:00,-1.9032288,-1.140091,258.61035,104.15489,100854.69,0.060668945
66,2021-01-17 12:00:00,52.5,17.0,0,0 days,0.0,2021-01-17 12:00:00,-1.8050537,0.09385681,262.22412,161.37965,101108.06,0.0040893555
67,2021-01-17 18:00:00,52.5,17.0,0,0 days,0.0,2021-01-17 18:00:00,-1.456192,0.35746765,257.54224,19.412643,101275.06,0.003112793
68,2021-01-18 00:00:00,52.5,17.0,0,0 days,0.0,2021-01-18 00:00:00,0.15292358,1.7342072,255.6713,53.614975,101261.75,0.65023804
69,2021-01-18 06:00:00,52.5,17.0,0,0 days,0.0,2021-01-18 06:00:00,-0.1603241,1.489624,256.26562,73.94069,101126.69,1.0
70,2021-01-18 12:00:00,52.5,17.0,0,0 days,0.0,2021-01-18 12:00:00,0.05055237,1.5586548,263.33374,147.04532,101017.0,1.0
71,2021-01-18 18:00:00,52.5,17.0,0,0 days,0.0,2021-01-18 18:00:00,-1.2977753,2.4408112,265.1565,139.68454,100811.75,1.0
72,2021-01-19 00:00:00,52.5,17.0,0,0 days,0.0,2021-01-19 00:00:00,1.8833618,2.8409271,269.10303,283.79565,100391.69,1.0
73,2021-01-19 06:00:00,52.5,17.0,0,0 days,0.0,2021-01-19 06:00:00,4.203171,0.7736511,273.41504,457.55762,100252.81,1.0
74,2021-01-19 12:00:00,52.5,17.0,0,0 days,0.0,2021-01-19 12:00:00,1.3074646,3.6611023,274.49365,424.40894,99968.31,1.0
75,2021-01-19 18:00:00,52.5,17.0,0,0 days,0.0,2021-01-19 18:00:00,0.7615204,4.4136047,273.49634,492.87256,99596.25,1.0
76,2021-01-20 00:00:00,52.5,17.0,0,0 days,0.0,2021-01-20 00:00:00,1.386795,3.392334,273.78003,312.86792,99500.25,1.0
77,2021-01-20 06:00:00,52.5,17.0,0,0 days,0.0,2021-01-20 06:00:00,4.244934,2.8084412,276.2373,489.42798,99504.5,0.993103
78,2021-01-20 12:00:00,52.5,17.0,0,0 days,0.0,2021-01-20 12:00:00,3.4869537,3.4501648,278.32812,513.94507,99455.19,0.98999023
79,2021-01-20 18:00:00,52.5,17.0,0,0 days,0.0,2021-01-20 18:00:00,2.8244476,4.086975,276.47534,371.0598,99422.31,0.8947449
80,2021-01-21 00:00:00,52.5,17.0,0,0 days,0.0,2021-01-21 00:00:00,1.335556,3.8895721,275.84912,209.80362,99265.31,0.69958496
81,2021-01-21 06:00:00,52.5,17.0,0,0 days,0.0,2021-01-21 06:00:00,-0.071258545,5.300873,275.7976,264.64355,99169.375,0.057861328
82,2021-01-21 12:00:00,52.5,17.0,0,0 days,0.0,2021-01-21 12:00:00,0.13902283,6.007309,280.77222,354.76953,99006.44,0.46020508
83,2021-01-21 18:00:00,52.5,17.0,0,0 days,0.0,2021-01-21 18:00:00,1.4680481,5.2114105,279.0642,403.8225,99031.25,0.35708618
84,2021-01-22 00:00:00,52.5,17.0,0,0 days,0.0,2021-01-22 00:00:00,0.41482544,4.772064,277.96802,272.5161,98842.625,0.8834839
