,time,latitude,longitude,number,step,surface,valid_time,u10,v10,t2m,blh,sp,tcc
84,2004-01-22 00:00:00,51.75,19.5,0,0 days,0.0,2004-01-22 00:00:00,3.14122,-2.6763458,264.49707,324.99365,99246.94,0.5220642
85,2004-01-22 06:00:00,51.75,19.5,0,0 days,0.0,2004-01-22 06:00:00,2.4980316,-3.2015839,264.4961,340.0376,99430.81,0.9746704
86,2004-01-22 12:00:00,51.75,19.5,0,0 days,0.0,2004-01-22 12:00:00,2.1199646,-2.3776245,264.98218,289.2898,99729.75,0.51446533
87,2004-01-22 18:00:00,51.75,19.5,0,0 days,0.0,2004-01-22 18:00:00,2.2964935,-0.9542999,266.41528,152.42409,99851.69,0.90322876
88,2004-01-23 00:00:00,51.75,19.5,0,0 days,0.0,2004-01-23 00:00:00,1.878128,-2.3492584,264.14404,181.11626,99927.06,0.8006897
89,2004-01-23 06:00:00,51.75,19.5,0,0 days,0.0,2004-01-23 06:00:00,1.9668579,-1.6672821,258.79028,130.4026,100044.625,0.79211426
90,2004-01-23 12:00:00,51.75,19.5,0,0 days,0.0,2004-01-23 12:00:00,1.0709991,-1.7756805,265.1394,151.82808,100123.44,0.9734192
91,2004-01-23 18:00:00,51.75,19.5,0,0 days,0.0,2004-01-23 18:00:00,0.43103027,-1.6078796,261.64575,56.5988,100194.875,0.5718689
92,2004-01-24 00:00:00,51.75,19.5,0,0 days,0.0,2004-01-24 00:00:00,-1.3609009,-2.0983734,260.83643,26.567276,100150.75,0.5355835
93,2004-01-24 06:00:00,51.75,19.5,0,0 days,0.0,2004-01-24 06:00:00,-2.0919647,-0.78359985,258.73364,31.671463,100096.5,0.8033142
94,2004-01-24 12:00:00,51.75,19.5,0,0 days,0.0,2004-01-24 12:00:00,-1.0197144,-0.7494049,263.79932,189.5641,99867.0,1.0
95,2004-01-24 18:00:00,51.75,19.5,0,0 days,0.0,2004-01-24 18:00:00,-0.19721985,-1.7626953,261.6748,43.052155,99624.81,0.28860474
96,2004-01-25 00:00:00,51.75,19.5,0,0 days,0.0,2004-01-25 00:00:00,-0.5359955,-0.7152405,261.21313,13.055544,99344.0,0.79833984
97,2004-01-25 06:00:00,51.75,19.5,0,0 days,0.0,2004-01-25 06:00:00,-1.4004059,0.027175903,261.7141,59.66342,99277.94,0.9215698
98,2004-01-25 12:00:00,51.75,19.5,0,0 days,0.0,2004-01-25 12:00:00,-2.2903595,0.76893616,264.3235,333.82642,99215.875,1.0
99,2004-01-25 18:00:00,51.75,19.5,0,0 days,0.0,2004-01-25 18:00:00,-1.6833649,0.81744385,263.07812,245.01576,99251.625,0.9831543
100,2004-01-26 00:00:00,51.75,19.5,0,0 days,0.0,2004-01-26 00:00:00,-2.374115,1.6387634,263.7727,324.57373,99169.625,0.97439575
101,2004-01-26 06:00:00,51.75,19.5,0,0 days,0.0,2004-01-26 06:00:00,-2.2448273,2.2610474,262.92603,385.74268,99078.125,0.7243347
102,2004-01-26 12:00:00,51.75,19.5,0,0 days,0.0,2004-01-26 12:00:00,-2.466339,3.0097198,266.28467,411.6504,98931.19,0.899292
103,2004-01-26 18:00:00,51.75,19.5,0,0 days,0.0,2004-01-26 18:00:00,-2.5832214,2.7942657,265.20874,211.64688,98801.94,0.06484985
104,2004-01-27 00:00:00,51.75,19.5,0,0 days,0.0,2004-01-27 00:00:00,-1.8811951,2.9430542,264.21338,137.28096,98513.81,0.1965332
105,2004-01-27 06:00:00,51.75,19.5,0,0 days,0.0,2004-01-27 06:00:00,-1.7868958,2.4688873,262.80347,114.57521,98292.69,0.8305969
106,2004-01-27 12:00:00,51.75,19.5,0,0 days,0.0,2004-01-27 12:00:00,-1.3471222,1.9934692,267.70483,181.08656,98003.875,0.99642944
107,2004-01-27 18:00:00,51.75,19.5,0,0 days,0.0,2004-01-27 18:00:00,-1.441391,2.1823883,268.0349,161.02118,97900.94,0.99642944
108,2004-01-28 00:00:00,51.75,19.5,0,0 days,0.0,2004-01-28 00:00:00,-0.3137207,2.0275116,266.1997,56.70105,97790.19,0.99557495
